"coverage","id","METRIC.F1_Score","caller","TRUTH.TP","TRUTH.TOTAL","QUERY.FP","TRUTH.FN","FP.gt","FP.al","caller.1","Type"
17.266456,138,0.996877,"GATK-4.1.0.0",188171,189126,224,955,201,0,"GATK-4.1.0.0","SNP"
17.284694,251,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
17.284694,251,0.998031,"DV-0.10.0",186813,187313,237,500,196,0,"DV-0.10.0","SNP"
17.284694,251,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
17.284694,251,0.994428,"GATK-3.5.0",185525,187313,291,1788,266,0,"GATK-3.5.0","SNP"
17.284694,251,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.284694,251,0.996555,"GATK-4.1.0.0",186314,187313,289,999,262,0,"GATK-4.1.0.0","SNP"
17.286196,281,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
17.286196,281,0.997576,"DV-0.10.0",187218,187825,303,607,250,0,"DV-0.10.0","SNP"
17.286196,281,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
17.286196,281,0.993603,"GATK-3.5.0",185765,187825,332,2060,304,0,"GATK-3.5.0","SNP"
17.286196,281,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.286196,281,0.99603,"GATK-4.1.0.0",186666,187825,329,1159,300,0,"GATK-4.1.0.0","SNP"
17.307049,100,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
17.307049,100,0.998141,"DV-0.10.0",187680,188169,210,489,176,0,"DV-0.10.0","SNP"
17.307049,100,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
17.307049,100,0.993819,"GATK-3.5.0",186097,188169,243,2072,215,0,"GATK-3.5.0","SNP"
17.307049,100,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.307049,100,0.996375,"GATK-4.1.0.0",187052,188169,244,1117,216,0,"GATK-4.1.0.0","SNP"
17.336985,286,0.941176,"DV-0.10.0",8,9,0,1,0,0,"DV-0.10.0","INDEL"
17.336985,286,0.997876,"DV-0.10.0",187436,187956,278,520,222,0,"DV-0.10.0","SNP"
17.336985,286,0.941176,"GATK-3.5.0",8,9,0,1,0,0,"GATK-3.5.0","INDEL"
17.336985,286,0.993876,"GATK-3.5.0",185989,187956,325,1967,286,0,"GATK-3.5.0","SNP"
17.336985,286,0.941176,"GATK-4.1.0.0",8,9,0,1,0,0,"GATK-4.1.0.0","INDEL"
17.336985,286,0.996153,"GATK-4.1.0.0",186839,187956,326,1117,286,0,"GATK-4.1.0.0","SNP"
17.413096,219,1,"DV-0.10.0",12,12,0,0,0,0,"DV-0.10.0","INDEL"
17.413096,219,0.998078,"DV-0.10.0",187969,188451,242,482,202,0,"DV-0.10.0","SNP"
17.413096,219,1,"GATK-3.5.0",12,12,0,0,0,0,"GATK-3.5.0","INDEL"
17.413096,219,0.994582,"GATK-3.5.0",186685,188451,268,1766,237,0,"GATK-3.5.0","SNP"
17.413096,219,1,"GATK-4.1.0.0",12,12,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.413096,219,0.996709,"GATK-4.1.0.0",187480,188451,267,971,236,0,"GATK-4.1.0.0","SNP"
17.432559,69,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
17.432559,69,0.998095,"DV-0.10.0",187534,188041,209,507,174,0,"DV-0.10.0","SNP"
17.432559,69,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
17.432559,69,0.994279,"GATK-3.5.0",186128,188041,229,1913,200,0,"GATK-3.5.0","SNP"
17.432559,69,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.432559,69,0.9966,"GATK-4.1.0.0",186994,188041,229,1047,199,0,"GATK-4.1.0.0","SNP"
17.515588,90,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
17.515588,90,0.998168,"DV-0.10.0",187932,188399,223,467,188,0,"DV-0.10.0","SNP"
17.515588,90,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
17.515588,90,0.994328,"GATK-3.5.0",186538,188399,267,1861,241,0,"GATK-3.5.0","SNP"
17.515588,90,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.515588,90,0.996593,"GATK-4.1.0.0",187382,188399,264,1017,237,0,"GATK-4.1.0.0","SNP"
17.740066,163,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
17.740066,163,0.99807,"DV-0.10.0",189025,189528,228,503,179,0,"DV-0.10.0","SNP"
17.740066,163,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
17.740066,163,0.994165,"GATK-3.5.0",187573,189528,247,1955,207,0,"GATK-3.5.0","SNP"
17.740066,163,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.740066,163,0.996537,"GATK-4.1.0.0",188464,189528,246,1064,205,0,"GATK-4.1.0.0","SNP"
17.759463,202,0.75,"DV-0.10.0",3,4,1,1,0,1,"DV-0.10.0","INDEL"
17.759463,202,0.998717,"DV-0.10.0",189474,189827,134,353,114,0,"DV-0.10.0","SNP"
17.759463,202,0.857143,"GATK-3.5.0",3,4,0,1,0,0,"GATK-3.5.0","INDEL"
17.759463,202,0.995368,"GATK-3.5.0",188261,189827,186,1566,166,0,"GATK-3.5.0","SNP"
17.759463,202,0.857143,"GATK-4.1.0.0",3,4,0,1,0,0,"GATK-4.1.0.0","INDEL"
17.759463,202,0.997327,"GATK-4.1.0.0",189001,189827,187,826,167,0,"GATK-4.1.0.0","SNP"
17.778058,272,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
17.778058,272,0.997972,"DV-0.10.0",188458,188988,236,530,189,0,"DV-0.10.0","SNP"
17.778058,272,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
17.778058,272,0.994315,"GATK-3.5.0",187130,188988,282,1858,250,0,"GATK-3.5.0","SNP"
17.778058,272,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.778058,272,0.996479,"GATK-4.1.0.0",187943,188988,283,1045,247,0,"GATK-4.1.0.0","SNP"
17.807116,45,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
17.807116,45,0.998042,"DV-0.10.0",329241,330101,432,860,341,0,"DV-0.10.0","SNP"
17.807116,45,0.941176,"GATK-3.5.0",8,9,0,1,0,0,"GATK-3.5.0","INDEL"
17.807116,45,0.994628,"GATK-3.5.0",327056,330101,488,3045,429,0,"GATK-3.5.0","SNP"
17.807116,45,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.807116,45,0.99669,"GATK-4.1.0.0",328411,330101,491,1690,426,0,"GATK-4.1.0.0","SNP"
17.841397,213,1,"DV-0.10.0",5,5,0,0,0,0,"DV-0.10.0","INDEL"
17.841397,213,0.998161,"DV-0.10.0",188088,188553,228,465,199,0,"DV-0.10.0","SNP"
17.841397,213,0.8,"GATK-3.5.0",4,5,1,1,1,0,"GATK-3.5.0","INDEL"
17.841397,213,0.994352,"GATK-3.5.0",186707,188553,275,1846,258,0,"GATK-3.5.0","SNP"
17.841397,213,0.8,"GATK-4.1.0.0",4,5,1,1,1,0,"GATK-4.1.0.0","INDEL"
17.841397,213,0.996626,"GATK-4.1.0.0",187561,188553,278,992,257,0,"GATK-4.1.0.0","SNP"
17.856843,129,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
17.856843,129,0.998648,"DV-0.10.0",190208,190579,144,371,115,0,"DV-0.10.0","SNP"
17.856843,129,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
17.856843,129,0.995202,"GATK-3.5.0",188941,190579,184,1638,157,0,"GATK-3.5.0","SNP"
17.856843,129,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.856843,129,0.997148,"GATK-4.1.0.0",189680,190579,186,899,159,0,"GATK-4.1.0.0","SNP"
17.917964,47,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
17.917964,47,0.997984,"DV-0.10.0",182661,183142,257,481,200,0,"DV-0.10.0","SNP"
17.917964,47,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
17.917964,47,0.99492,"GATK-3.5.0",181550,183142,262,1592,224,0,"GATK-3.5.0","SNP"
17.917964,47,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.917964,47,0.996817,"GATK-4.1.0.0",182241,183142,263,901,223,0,"GATK-4.1.0.0","SNP"
17.924523,208,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
17.924523,208,0.998512,"DV-0.10.0",188608,188997,173,389,149,0,"DV-0.10.0","SNP"
17.924523,208,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
17.924523,208,0.994622,"GATK-3.5.0",187162,188997,189,1835,166,0,"GATK-3.5.0","SNP"
17.924523,208,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.924523,208,0.996975,"GATK-4.1.0.0",188047,188997,191,950,168,0,"GATK-4.1.0.0","SNP"
17.927298,78,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
17.927298,78,0.998155,"DV-0.10.0",187750,188211,233,461,192,0,"DV-0.10.0","SNP"
17.927298,78,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
17.927298,78,0.995124,"GATK-3.5.0",186649,188211,267,1562,237,0,"GATK-3.5.0","SNP"
17.927298,78,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.927298,78,0.996985,"GATK-4.1.0.0",187345,188211,267,866,234,0,"GATK-4.1.0.0","SNP"
17.951169,266,1,"DV-0.10.0",5,5,0,0,0,0,"DV-0.10.0","INDEL"
17.951169,266,0.998237,"DV-0.10.0",327752,328513,397,761,319,0,"DV-0.10.0","SNP"
17.951169,266,1,"GATK-3.5.0",5,5,0,0,0,0,"GATK-3.5.0","INDEL"
17.951169,266,0.99506,"GATK-3.5.0",325728,328513,449,2785,397,0,"GATK-3.5.0","SNP"
17.951169,266,1,"GATK-4.1.0.0",5,5,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.951169,266,0.996975,"GATK-4.1.0.0",326973,328513,444,1540,392,0,"GATK-4.1.0.0","SNP"
18.025559,258,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
18.025559,258,0.998285,"DV-0.10.0",187177,187594,226,417,190,0,"DV-0.10.0","SNP"
18.025559,258,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
18.025559,258,0.995194,"GATK-3.5.0",186056,187594,259,1538,232,0,"GATK-3.5.0","SNP"
18.025559,258,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.025559,258,0.997074,"GATK-4.1.0.0",186758,187594,260,836,229,0,"GATK-4.1.0.0","SNP"
18.051344,253,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
18.051344,253,0.998236,"DV-0.10.0",184804,185231,226,427,180,0,"DV-0.10.0","SNP"
18.051344,253,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
18.051344,253,0.995095,"GATK-3.5.0",183690,185231,270,1541,235,0,"GATK-3.5.0","SNP"
18.051344,253,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.051344,253,0.996945,"GATK-4.1.0.0",184372,185231,271,859,234,0,"GATK-4.1.0.0","SNP"
18.074619,42,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
18.074619,42,0.997969,"DV-0.10.0",189404,189901,274,497,216,0,"DV-0.10.0","SNP"
18.074619,42,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
18.074619,42,0.994794,"GATK-3.5.0",188237,189901,306,1664,267,0,"GATK-3.5.0","SNP"
18.074619,42,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.074619,42,0.996735,"GATK-4.1.0.0",188966,189901,303,935,262,0,"GATK-4.1.0.0","SNP"
18.101287,6,0.947368,"DV-0.10.0",9,9,1,0,0,1,"DV-0.10.0","INDEL"
18.101287,6,0.998166,"DV-0.10.0",186695,187172,209,477,170,0,"DV-0.10.0","SNP"
18.101287,6,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
18.101287,6,0.994956,"GATK-3.5.0",185526,187172,235,1646,202,0,"GATK-3.5.0","SNP"
18.101287,6,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.101287,6,0.996869,"GATK-4.1.0.0",186236,187172,234,936,200,0,"GATK-4.1.0.0","SNP"
18.115907,184,1,"DV-0.10.0",11,11,0,0,0,0,"DV-0.10.0","INDEL"
18.115907,184,0.998418,"DV-0.10.0",187756,188160,191,404,153,0,"DV-0.10.0","SNP"
18.115907,184,1,"GATK-3.5.0",11,11,0,0,0,0,"GATK-3.5.0","INDEL"
18.115907,184,0.995221,"GATK-3.5.0",186589,188160,221,1571,195,0,"GATK-3.5.0","SNP"
18.115907,184,1,"GATK-4.1.0.0",11,11,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.115907,184,0.997187,"GATK-4.1.0.0",187325,188160,222,835,194,0,"GATK-4.1.0.0","SNP"
18.220483,38,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
18.220483,38,0.998568,"DV-0.10.0",188692,189052,181,360,138,0,"DV-0.10.0","SNP"
18.220483,38,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
18.220483,38,0.995694,"GATK-3.5.0",187653,189052,224,1399,187,0,"GATK-3.5.0","SNP"
18.220483,38,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.220483,38,0.997362,"GATK-4.1.0.0",188278,189052,222,774,183,0,"GATK-4.1.0.0","SNP"
18.230326,70,0.888889,"DV-0.10.0",8,9,1,1,1,0,"DV-0.10.0","INDEL"
18.230326,70,0.998333,"DV-0.10.0",188906,189337,200,431,163,0,"DV-0.10.0","SNP"
18.230326,70,0.888889,"GATK-3.5.0",8,9,1,1,1,0,"GATK-3.5.0","INDEL"
18.230326,70,0.995129,"GATK-3.5.0",187742,189337,243,1595,213,0,"GATK-3.5.0","SNP"
18.230326,70,0.888889,"GATK-4.1.0.0",8,9,1,1,1,0,"GATK-4.1.0.0","INDEL"
18.230326,70,0.99699,"GATK-4.1.0.0",188444,189337,245,893,214,0,"GATK-4.1.0.0","SNP"
18.234883,196,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
18.234883,196,0.998216,"DV-0.10.0",188803,189254,224,451,185,0,"DV-0.10.0","SNP"
18.234883,196,0.947368,"GATK-3.5.0",9,10,0,1,0,0,"GATK-3.5.0","INDEL"
18.234883,196,0.995289,"GATK-3.5.0",187728,189254,251,1526,227,0,"GATK-3.5.0","SNP"
18.234883,196,0.947368,"GATK-4.1.0.0",9,10,0,1,0,0,"GATK-4.1.0.0","INDEL"
18.234883,196,0.997018,"GATK-4.1.0.0",188381,189254,254,873,229,0,"GATK-4.1.0.0","SNP"
18.241354,7,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
18.241354,7,0.998325,"DV-0.10.0",189530,189964,202,434,171,0,"DV-0.10.0","SNP"
18.241354,7,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
18.241354,7,0.995174,"GATK-3.5.0",188388,189964,251,1576,232,0,"GATK-3.5.0","SNP"
18.241354,7,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.241354,7,0.997105,"GATK-4.1.0.0",189114,189964,248,850,229,0,"GATK-4.1.0.0","SNP"
18.264216,185,1,"DV-0.10.0",6,6,0,0,0,0,"DV-0.10.0","INDEL"
18.264216,185,0.998613,"DV-0.10.0",187184,187527,177,343,135,0,"DV-0.10.0","SNP"
18.264216,185,1,"GATK-3.5.0",6,6,0,0,0,0,"GATK-3.5.0","INDEL"
18.264216,185,0.995994,"GATK-3.5.0",186223,187527,194,1304,156,0,"GATK-3.5.0","SNP"
18.264216,185,1,"GATK-4.1.0.0",6,6,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.264216,185,0.99764,"GATK-4.1.0.0",186838,187527,195,689,156,0,"GATK-4.1.0.0","SNP"
18.281539,14,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
18.281539,14,0.99833,"DV-0.10.0",186526,186937,213,411,167,0,"DV-0.10.0","SNP"
18.281539,14,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
18.281539,14,0.995455,"GATK-3.5.0",185502,186937,259,1435,226,0,"GATK-3.5.0","SNP"
18.281539,14,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.281539,14,0.997045,"GATK-4.1.0.0",186093,186937,259,844,224,0,"GATK-4.1.0.0","SNP"
18.316786,177,1,"DV-0.10.0",6,6,0,0,0,0,"DV-0.10.0","INDEL"
18.316786,177,0.997955,"DV-0.10.0",327875,328806,413,931,323,0,"DV-0.10.0","SNP"
18.316786,177,1,"GATK-3.5.0",6,6,0,0,0,0,"GATK-3.5.0","INDEL"
18.316786,177,0.99482,"GATK-3.5.0",325885,328806,473,2921,408,0,"GATK-3.5.0","SNP"
18.316786,177,1,"GATK-4.1.0.0",6,6,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.316786,177,0.996725,"GATK-4.1.0.0",327125,328806,469,1681,401,0,"GATK-4.1.0.0","SNP"
18.342553,291,1,"DV-0.10.0",4,4,0,0,0,0,"DV-0.10.0","INDEL"
18.342553,291,0.998394,"DV-0.10.0",187715,188128,191,413,151,0,"DV-0.10.0","SNP"
18.342553,291,1,"GATK-3.5.0",4,4,0,0,0,0,"GATK-3.5.0","INDEL"
18.342553,291,0.995333,"GATK-3.5.0",186610,188128,232,1518,199,0,"GATK-3.5.0","SNP"
18.342553,291,1,"GATK-4.1.0.0",4,4,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.342553,291,0.997112,"GATK-4.1.0.0",187274,188128,231,854,196,0,"GATK-4.1.0.0","SNP"
18.345802,13,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
18.345802,13,0.99814,"DV-0.10.0",191276,191728,261,452,201,0,"DV-0.10.0","SNP"
18.345802,13,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
18.345802,13,0.995173,"GATK-3.5.0",190183,191728,300,1545,259,0,"GATK-3.5.0","SNP"
18.345802,13,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.345802,13,0.996915,"GATK-4.1.0.0",190846,191728,299,882,254,0,"GATK-4.1.0.0","SNP"
18.359108,264,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
18.359108,264,0.998636,"DV-0.10.0",187453,187810,155,357,125,0,"DV-0.10.0","SNP"
18.359108,264,0.923077,"GATK-3.5.0",6,7,0,1,0,0,"GATK-3.5.0","INDEL"
18.359108,264,0.995552,"GATK-3.5.0",186333,187810,188,1477,161,0,"GATK-3.5.0","SNP"
18.359108,264,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.359108,264,0.997373,"GATK-4.1.0.0",187014,187810,189,796,162,0,"GATK-4.1.0.0","SNP"
18.385816,209,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
18.385816,209,0.998785,"DV-0.10.0",186635,186959,130,324,95,0,"DV-0.10.0","SNP"
18.385816,209,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
18.385816,209,0.995439,"GATK-3.5.0",185413,186959,153,1546,121,0,"GATK-3.5.0","SNP"
18.385816,209,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.385816,209,0.997396,"GATK-4.1.0.0",186139,186959,152,820,119,0,"GATK-4.1.0.0","SNP"
18.422282,158,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
18.422282,158,0.998279,"DV-0.10.0",188202,188641,210,439,168,0,"DV-0.10.0","SNP"
18.422282,158,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
18.422282,158,0.995535,"GATK-3.5.0",187182,188641,220,1459,192,0,"GATK-3.5.0","SNP"
18.422282,158,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.422282,158,0.997228,"GATK-4.1.0.0",187815,188641,218,826,190,0,"GATK-4.1.0.0","SNP"
18.479498,88,1,"DV-0.10.0",5,5,0,0,0,0,"DV-0.10.0","INDEL"
18.479498,88,0.99834,"DV-0.10.0",187933,188347,211,414,163,0,"DV-0.10.0","SNP"
18.479498,88,1,"GATK-3.5.0",5,5,0,0,0,0,"GATK-3.5.0","INDEL"
18.479498,88,0.995462,"GATK-3.5.0",186887,188347,244,1460,206,0,"GATK-3.5.0","SNP"
18.479498,88,1,"GATK-4.1.0.0",5,5,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.479498,88,0.997304,"GATK-4.1.0.0",187576,188347,243,771,205,0,"GATK-4.1.0.0","SNP"
18.539527,34,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
18.539527,34,0.9986,"DV-0.10.0",186907,187272,159,365,126,0,"DV-0.10.0","SNP"
18.539527,34,0.947368,"GATK-3.5.0",9,10,0,1,0,0,"GATK-3.5.0","INDEL"
18.539527,34,0.995994,"GATK-3.5.0",185961,187272,185,1311,159,0,"GATK-3.5.0","SNP"
18.539527,34,0.947368,"GATK-4.1.0.0",9,10,0,1,0,0,"GATK-4.1.0.0","INDEL"
18.539527,34,0.997663,"GATK-4.1.0.0",186578,187272,180,694,153,0,"GATK-4.1.0.0","SNP"
18.579342,31,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
18.579342,31,0.998914,"DV-0.10.0",190008,190297,124,289,92,0,"DV-0.10.0","SNP"
18.579342,31,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
18.579342,31,0.996261,"GATK-3.5.0",189022,190297,144,1275,119,0,"GATK-3.5.0","SNP"
18.579342,31,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.579342,31,0.997871,"GATK-4.1.0.0",189633,190297,145,664,118,0,"GATK-4.1.0.0","SNP"
18.697316,110,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
18.697316,110,0.998432,"DV-0.10.0",187239,187645,182,406,146,0,"DV-0.10.0","SNP"
18.697316,110,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
18.697316,110,0.995884,"GATK-3.5.0",186296,187645,191,1349,159,0,"GATK-3.5.0","SNP"
18.697316,110,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.697316,110,0.997516,"GATK-4.1.0.0",186905,187645,191,740,159,0,"GATK-4.1.0.0","SNP"
18.728274,147,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
18.728274,147,0.998417,"DV-0.10.0",327904,328608,336,704,270,0,"DV-0.10.0","SNP"
18.728274,147,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
18.728274,147,0.995826,"GATK-3.5.0",326254,328608,381,2354,331,0,"GATK-3.5.0","SNP"
18.728274,147,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.728274,147,0.99744,"GATK-4.1.0.0",327308,328608,380,1300,328,0,"GATK-4.1.0.0","SNP"
18.770183,224,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
18.770183,224,0.99863,"DV-0.10.0",187666,188023,158,357,120,0,"DV-0.10.0","SNP"
18.770183,224,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
18.770183,224,0.996259,"GATK-3.5.0",186806,188023,186,1217,152,0,"GATK-3.5.0","SNP"
18.770183,224,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.770183,224,0.997643,"GATK-4.1.0.0",187323,188023,185,700,150,0,"GATK-4.1.0.0","SNP"
18.902282,114,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
18.902282,114,0.99873,"DV-0.10.0",186801,187142,134,341,106,0,"DV-0.10.0","SNP"
18.902282,114,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
18.902282,114,0.996308,"GATK-3.5.0",185910,187142,146,1232,120,0,"GATK-3.5.0","SNP"
18.902282,114,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
18.902282,114,0.997795,"GATK-4.1.0.0",186463,187142,145,679,118,0,"GATK-4.1.0.0","SNP"
19.016843,284,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
19.016843,284,0.998634,"DV-0.10.0",186104,186436,177,332,141,0,"DV-0.10.0","SNP"
19.016843,284,0.923077,"GATK-3.5.0",6,7,0,1,0,0,"GATK-3.5.0","INDEL"
19.016843,284,0.996235,"GATK-3.5.0",185239,186436,203,1197,176,0,"GATK-3.5.0","SNP"
19.016843,284,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
19.016843,284,0.997675,"GATK-4.1.0.0",185774,186436,204,662,175,0,"GATK-4.1.0.0","SNP"
19.209505,203,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
19.209505,203,0.998688,"DV-0.10.0",189985,190324,160,339,112,0,"DV-0.10.0","SNP"
19.209505,203,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
19.209505,203,0.996589,"GATK-3.5.0",189196,190324,167,1128,125,0,"GATK-3.5.0","SNP"
19.209505,203,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
19.209505,203,0.997917,"GATK-4.1.0.0",189700,190324,168,624,126,0,"GATK-4.1.0.0","SNP"
19.252126,105,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
19.252126,105,0.998641,"DV-0.10.0",183776,184089,187,313,149,0,"DV-0.10.0","SNP"
19.252126,105,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
19.252126,105,0.996677,"GATK-3.5.0",183105,184089,237,984,203,0,"GATK-3.5.0","SNP"
19.252126,105,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
19.252126,105,0.99779,"GATK-4.1.0.0",183514,184089,238,575,204,0,"GATK-4.1.0.0","SNP"
19.269379,29,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
19.269379,29,0.998576,"DV-0.10.0",328625,329251,311,626,241,0,"DV-0.10.0","SNP"
